label,year1958,year1959,year1960,year1961,year1962,year1963,year1964,year1965,year1966,year1967,year1968,year1969,year1970,year1971,year1972,year1973,year1974,year1975,year1976,year1977,year1978,year1979,year1980,year1981,year1982,year1983,year1984,year1985,year1986,year1987,year1988,year1989,year1990,year1991,year1992,year1993,year1994,year1995,year1996,year1997,year1998,year1999,year2000,year2001,year2002,year2003,year2004,year2005,year2006,year2007,year2008,year2009,year2010,year2011,year2012,year2013,year2014,year2015,year2016,northing,easting
"497500,247500",9,1,9,2,1,3,0,7,8,3,7,2,5,3,1,1,7,2,0,6,3,8,6,6,6,5,6,1,5,7,4,4,0,2,9,9,4,5,0,2,8,4,9,8,8,1,5,0,6,7,7,4,3,0,9,3,8,2,4,247500,497500
"452500,242500",8,2,9,3,1,4,0,6,7,6,7,2,2,5,2,0,8,1,1,7,3,8,6,7,5,1,4,5,7,4,3,4,1,1,9,5,5,2,0,3,8,8,9,6,7,0,6,0,6,8,9,4,3,0,9,4,9,2,3,242500,452500
"457500,242500",7,2,9,3,1,3,0,7,8,6,7,3,4,4,2,0,8,1,1,6,2,8,6,7,5,2,5,5,7,4,3,4,1,1,9,6,6,3,0,2,9,8,9,6,7,0,4,0,5,9,8,3,1,0,9,4,8,2,5,242500,457500
"462500,242500",7,1,9,3,3,2,0,8,8,5,7,4,6,3,2,0,7,1,1,5,2,8,5,7,5,2,2,4,7,4,4,4,0,2,9,6,6,3,0,1,8,6,9,7,8,1,5,0,6,9,9,3,1,0,9,6,8,3,4,242500,462500
"467500,242500",7,1,9,4,3,2,0,8,8,5,7,4,5,2,2,0,7,1,1,5,2,8,5,7,5,3,2,4,7,4,4,4,0,2,9,6,6,3,0,1,8,6,9,7,8,1,6,0,6,9,9,3,1,0,9,6,8,3,3,242500,467500
"472500,242500",7,2,9,2,1,3,0,7,8,5,7,3,5,4,1,0,8,1,1,6,2,8,5,7,5,3,4,4,7,5,4,4,0,2,9,7,6,3,0,2,8,6,9,6,8,1,6,0,6,9,9,3,1,0,9,4,8,2,3,242500,472500
"477500,242500",7,2,9,2,1,3,0,7,8,4,7,2,5,3,1,0,8,1,1,6,3,8,5,7,5,3,4,3,6,5,4,5,0,2,9,7,6,3,0,2,9,6,9,7,8,1,6,0,6,9,8,4,1,0,9,4,8,2,4,242500,477500
"482500,242500",7,1,9,2,1,3,0,7,8,3,7,2,5,4,1,0,8,1,1,7,4,8,5,6,5,3,5,3,6,6,4,4,0,2,9,7,5,3,0,2,9,6,9,7,8,1,6,0,6,9,8,4,3,0,9,2,8,2,4,242500,482500
"487500,242500",8,1,9,2,1,1,0,7,8,2,7,2,5,4,1,0,7,2,1,7,3,8,5,6,6,4,5,3,6,6,5,4,0,3,9,7,4,3,0,2,8,6,9,7,8,1,6,0,5,9,8,4,3,0,9,2,9,3,4,242500,487500
"492500,242500",8,1,9,2,1,2,0,7,9,4,8,2,5,3,1,0,8,2,1,6,3,8,5,6,6,4,6,1,6,7,5,4,0,3,9,8,4,3,0,2,9,5,9,7,7,1,6,0,5,7,7,4,3,0,9,3,8,2,4,242500,492500
"497500,242500",8,1,9,2,2,2,0,7,8,5,7,3,4,3,1,0,8,2,1,6,3,9,5,6,6,5,6,1,6,7,5,4,0,3,9,8,4,4,0,1,9,5,9,8,7,1,6,0,4,7,7,3,3,0,9,2,8,2,4,242500,497500
"452500,237500",8,2,9,2,1,3,0,6,7,6,7,3,3,4,3,0,8,0,1,5,2,9,4,6,5,2,5,4,6,2,3,3,0,1,9,5,6,4,0,2,8,7,8,7,8,1,7,1,7,9,8,5,1,0,9,6,9,4,4,237500,452500
"457500,237500",7,1,9,3,2,3,0,7,8,6,7,3,4,4,2,0,8,1,1,6,2,8,4,7,5,2,4,6,7,3,3,3,0,1,9,6,6,4,0,2,9,5,9,8,7,0,5,1,5,9,8,4,1,0,9,6,8,2,5,237500,457500
"462500,237500",7,1,9,3,2,3,0,7,8,5,8,2,5,4,2,0,7,1,1,6,2,8,6,7,4,3,3,5,7,4,4,4,0,2,9,6,6,3,0,1,9,5,8,7,8,1,4,0,6,9,9,3,1,0,9,6,8,2,5,237500,462500
"467500,237500",6,1,9,2,2,3,0,7,8,4,8,2,5,4,1,0,8,1,1,6,2,7,5,6,5,3,4,4,7,5,4,5,0,3,9,7,6,3,0,2,8,6,9,7,8,1,4,0,6,9,8,3,1,0,9,7,9,3,2,237500,467500
"472500,237500",6,1,9,2,2,2,0,7,8,3,8,1,4,3,2,0,8,1,1,7,2,8,5,5,5,4,4,4,7,6,4,5,0,3,9,7,6,3,0,2,8,6,9,7,7,1,6,0,6,9,9,4,1,0,9,5,8,3,3,237500,472500
"477500,237500",7,1,9,2,2,4,0,7,8,4,8,2,5,3,1,0,8,1,0,6,2,8,5,7,5,3,4,3,7,6,4,5,0,3,9,7,5,3,0,2,9,6,9,6,7,1,6,1,6,9,8,4,1,0,9,4,8,2,3,237500,477500
"482500,237500",7,1,9,2,1,3,0,7,8,4,8,2,5,3,1,0,8,1,1,6,3,8,5,7,6,3,5,4,6,6,4,4,0,2,9,7,5,3,0,2,9,6,9,7,7,1,5,0,6,9,8,4,2,0,9,2,8,3,4,237500,482500
"487500,237500",8,1,9,3,2,3,0,7,9,5,8,2,5,4,1,0,9,2,1,6,3,8,5,7,6,4,5,2,6,7,4,4,0,2,9,6,4,3,0,1,8,6,9,7,7,1,6,0,5,8,7,3,2,0,9,1,8,3,4,237500,487500
"492500,237500",8,1,9,2,2,2,0,7,9,5,8,1,4,4,1,0,9,1,1,5,3,8,6,6,6,4,6,2,6,7,5,4,0,3,9,7,4,3,0,2,8,6,9,7,7,1,5,0,4,8,7,3,2,0,9,3,8,3,5,237500,492500
"497500,237500",7,1,9,3,2,2,0,7,9,5,6,2,3,3,0,0,8,2,1,6,4,9,7,5,6,4,6,4,7,6,5,4,0,2,9,8,3,4,0,1,8,5,9,8,7,1,6,1,4,7,8,3,1,0,9,2,8,3,5,237500,497500
"452500,232500",8,2,9,3,1,3,0,6,8,5,7,3,4,4,2,0,7,0,1,5,2,8,4,6,5,2,5,4,7,3,2,3,0,1,9,7,6,4,0,2,8,6,9,7,8,1,6,1,7,9,8,5,1,0,9,6,9,3,4,232500,452500
"457500,232500",7,1,9,3,2,3,0,6,8,6,7,2,4,4,2,0,8,1,1,6,2,8,4,7,5,2,4,5,7,3,3,3,0,1,9,7,6,4,0,2,9,5,9,7,8,0,5,1,6,9,8,4,1,0,9,6,8,3,5,232500,457500
"462500,232500",7,1,9,3,2,3,0,7,8,5,7,2,4,4,1,0,8,1,0,7,2,8,5,6,5,3,3,4,7,4,3,3,0,2,9,6,6,4,0,2,8,6,9,7,8,1,5,1,6,9,9,4,1,0,9,6,8,2,5,232500,462500
"467500,232500",6,1,9,2,2,3,0,7,8,4,8,2,4,5,1,0,8,1,1,6,2,7,5,5,5,4,3,4,7,5,4,3,0,2,9,7,6,3,1,4,9,6,9,7,8,0,6,0,7,9,8,3,1,0,9,6,8,2,3,232500,467500
"472500,232500",6,1,9,2,2,2,0,7,8,4,8,2,4,4,1,0,8,1,1,6,2,7,6,6,5,3,3,4,7,5,4,4,0,3,9,7,5,4,0,3,9,6,9,7,8,1,6,0,7,9,8,3,1,0,9,5,8,2,3,232500,472500
"477500,232500",7,1,9,3,2,3,0,7,8,6,9,2,6,4,1,0,8,1,1,5,2,7,5,6,5,3,3,3,6,5,4,4,0,3,9,7,5,4,0,2,8,6,9,7,8,1,6,0,7,9,8,4,1,0,9,4,8,2,2,232500,477500
"482500,232500",7,1,9,3,2,3,0,6,9,5,8,2,6,2,1,0,8,1,0,5,2,7,5,7,6,3,5,3,6,6,4,4,1,2,9,7,4,4,0,1,9,6,9,8,7,1,5,0,7,8,8,3,2,0,9,4,8,3,4,232500,482500
"487500,232500",7,1,9,3,2,4,0,7,9,4,7,2,6,4,1,0,8,1,1,5,3,8,5,7,6,3,5,2,6,6,5,4,0,2,9,7,4,3,0,1,9,6,9,8,7,1,5,0,6,8,8,3,2,0,9,3,8,2,4,232500,487500
"492500,232500",7,1,9,3,3,3,0,7,9,6,7,1,5,4,1,0,9,2,1,5,3,8,5,6,6,4,6,2,6,7,5,4,0,2,9,8,4,3,0,1,8,5,9,8,7,1,6,0,4,8,7,3,2,0,9,2,8,2,4,232500,492500
"497500,232500",7,1,9,3,3,2,0,7,8,6,7,1,4,3,1,0,8,2,1,5,3,9,5,6,6,4,6,2,6,7,5,4,0,3,9,8,4,5,0,1,9,5,9,8,7,1,6,0,4,7,8,3,2,0,9,2,8,2,4,232500,497500
"452500,227500",8,2,9,4,2,4,0,5,8,6,7,3,3,5,2,0,7,0,1,7,4,8,3,6,5,1,4,5,6,3,2,2,0,1,9,7,5,4,0,3,8,6,9,7,8,1,6,1,7,9,8,4,1,0,9,6,9,2,3,227500,452500
"457500,227500",7,1,9,4,2,4,0,5,7,6,7,2,4,4,2,0,8,1,1,6,2,8,4,6,5,2,3,5,6,3,1,3,0,1,8,6,7,4,0,3,9,5,9,7,8,1,6,0,8,9,8,5,2,0,9,7,9,3,3,227500,457500
"462500,227500",7,1,9,4,2,3,0,7,8,6,8,2,4,5,2,0,8,1,0,7,2,8,5,6,5,2,3,4,6,4,3,3,0,1,9,6,5,4,0,2,8,5,9,7,7,1,6,1,7,9,8,4,1,0,9,6,9,3,3,227500,462500
"467500,227500",7,1,9,4,2,4,0,6,8,7,8,1,4,5,2,0,9,1,1,6,1,8,5,6,5,3,3,4,6,5,3,3,0,2,9,7,6,4,1,2,7,4,9,8,7,0,6,0,7,9,8,3,2,0,9,5,8,2,3,227500,467500
"472500,227500",7,1,9,3,2,4,1,7,8,6,8,1,6,5,2,0,9,1,0,7,2,8,5,6,5,3,3,4,6,5,3,3,0,2,9,6,4,4,0,1,7,6,9,8,7,1,5,0,7,9,8,4,2,0,9,4,8,2,3,227500,472500
"477500,227500",7,1,9,2,2,4,1,7,8,6,9,3,7,5,1,0,9,1,0,6,2,7,4,5,5,4,3,4,6,5,2,3,0,3,9,6,4,5,0,1,7,6,9,8,8,1,6,0,7,8,8,3,2,0,9,4,8,2,3,227500,477500
"482500,227500",7,1,9,2,2,3,1,6,8,6,9,3,7,5,1,0,9,1,0,5,2,7,4,5,5,4,5,3,6,6,3,3,0,2,9,7,4,4,0,1,8,6,9,8,8,1,6,0,7,8,8,3,2,0,9,4,7,2,4,227500,482500
"487500,227500",7,1,9,3,2,3,0,7,9,6,8,2,5,4,1,0,8,1,1,5,3,8,5,6,6,4,5,2,6,6,4,4,0,2,9,7,4,3,0,1,9,5,9,8,7,1,6,0,7,8,8,3,2,0,9,3,7,2,4,227500,487500
"492500,227500",7,1,9,3,3,2,0,7,9,6,8,1,5,4,1,0,9,2,1,4,2,8,5,6,7,5,6,2,6,7,4,4,0,2,8,6,5,3,0,1,9,4,9,8,7,1,6,0,5,8,7,4,3,0,9,2,8,3,3,227500,492500
"497500,227500",6,1,9,3,4,2,0,8,9,6,8,1,4,4,1,0,8,2,1,5,3,9,5,6,7,5,6,2,6,7,4,5,0,2,8,7,3,3,0,1,9,5,9,8,7,0,6,0,4,8,7,4,3,1,9,2,7,3,2,227500,497500
"452500,222500",8,3,9,5,2,4,0,6,8,6,8,3,3,5,2,0,7,1,1,6,4,7,4,7,5,2,3,6,5,3,2,2,0,1,8,7,4,4,0,4,9,6,9,7,9,0,5,1,7,9,8,3,1,0,9,6,8,1,2,222500,452500
"457500,222500",8,2,9,4,2,4,0,6,8,6,8,3,4,5,3,0,9,1,1,7,3,8,4,6,6,2,2,5,7,3,1,6,0,2,8,5,4,5,0,3,9,4,9,7,7,0,6,1,7,8,7,3,1,0,9,5,9,1,2,222500,457500
"462500,222500",7,2,9,4,3,3,0,7,8,7,8,2,4,4,3,0,8,1,1,6,2,9,5,6,5,3,3,5,6,4,3,2,0,1,8,4,5,5,0,1,7,6,9,7,7,1,6,0,8,9,8,4,1,0,9,6,9,2,2,222500,462500
"467500,222500",7,2,9,4,3,3,0,7,8,6,8,1,4,5,2,0,8,2,1,7,1,8,6,6,6,1,2,5,6,4,3,3,0,2,9,5,5,5,1,1,7,6,9,9,7,0,4,0,7,9,8,4,3,0,9,4,8,2,3,222500,467500
"472500,222500",7,2,9,4,2,3,1,6,8,7,8,2,4,6,2,0,9,1,0,6,1,8,4,6,5,3,3,4,6,5,2,3,0,3,9,6,4,5,0,1,8,7,9,9,7,1,5,0,7,8,7,4,3,0,9,5,8,1,2,222500,472500
"477500,222500",7,1,9,3,2,4,1,6,8,7,8,3,5,5,1,0,9,1,0,6,2,8,5,6,6,4,3,4,6,5,2,3,0,3,9,6,3,5,0,1,7,7,9,8,8,1,4,0,7,9,7,4,2,0,9,4,8,2,2,222500,477500
"482500,222500",7,1,9,3,2,4,0,7,9,7,8,2,6,5,1,0,9,1,1,6,2,8,5,6,5,4,3,4,6,5,3,3,0,2,9,7,4,4,0,1,8,6,9,8,7,1,5,0,6,8,7,4,2,0,9,3,8,2,3,222500,482500
"487500,222500",7,1,9,2,2,4,0,7,9,7,8,2,5,4,1,0,8,1,1,6,3,8,4,6,6,4,5,3,6,6,4,3,0,2,9,7,5,3,0,1,9,5,9,8,7,1,5,0,6,8,7,4,2,0,9,3,8,2,3,222500,487500
"492500,222500",6,1,9,3,3,4,0,7,9,7,7,1,5,3,1,0,8,2,1,4,3,8,4,6,6,5,6,2,6,7,4,4,0,2,9,7,5,3,0,1,9,4,9,8,7,1,6,0,5,8,8,5,2,0,9,2,8,2,3,222500,492500
"497500,222500",5,0,9,3,4,3,0,7,8,6,7,1,4,3,1,0,9,2,1,5,3,8,4,6,7,4,6,2,6,7,4,4,0,2,8,8,5,3,0,1,9,5,9,8,7,1,6,1,5,9,7,6,2,0,9,2,8,3,2,222500,497500
"452500,217500",8,3,9,3,3,4,0,5,9,6,8,2,4,5,1,0,7,1,0,6,2,7,4,7,6,2,3,5,7,4,2,3,0,2,9,6,4,5,0,2,8,6,9,7,8,1,6,1,7,9,8,4,1,0,9,5,8,1,3,217500,452500
"457500,217500",8,3,9,3,3,4,0,5,8,7,8,2,4,6,3,0,9,1,1,6,2,8,5,6,6,2,2,5,7,4,1,4,0,2,8,6,4,5,0,3,9,4,9,7,7,0,6,1,7,8,7,3,1,0,9,5,9,1,2,217500,457500
"462500,217500",8,3,9,3,3,4,0,6,8,7,8,2,4,5,2,0,9,1,1,6,2,8,5,6,6,2,3,5,7,4,2,3,0,1,9,5,5,4,0,2,8,6,9,7,7,1,6,0,7,9,7,4,1,0,9,4,8,1,3,217500,462500
"467500,217500",8,2,9,4,3,3,0,6,8,7,7,1,4,5,3,0,9,1,1,6,1,8,6,6,6,2,3,4,6,5,2,2,0,2,9,5,5,4,0,1,8,7,9,8,7,1,5,0,7,9,7,4,3,0,9,4,8,2,3,217500,467500
"472500,217500",8,2,9,4,3,3,0,6,8,7,8,2,5,6,2,0,9,1,0,6,2,8,5,6,6,3,3,4,5,4,1,2,1,3,9,6,5,4,0,1,8,7,9,9,7,1,5,0,7,8,7,4,3,0,9,4,7,1,2,217500,472500
"477500,217500",8,2,9,3,3,4,0,6,9,8,7,2,5,6,2,0,8,1,0,5,3,8,6,7,7,4,3,5,7,4,4,3,1,2,9,5,4,4,0,1,7,5,9,8,9,1,6,0,7,8,6,3,2,0,9,2,6,1,1,217500,477500
"482500,217500",8,2,9,3,3,4,0,7,8,8,7,2,6,5,2,0,9,1,1,6,3,8,5,7,6,3,3,4,7,5,5,3,0,2,9,6,4,4,0,1,8,5,9,8,7,1,4,0,6,9,6,4,2,0,9,2,7,1,1,217500,482500
"487500,217500",8,1,9,3,3,5,0,7,9,8,7,1,5,4,2,0,9,1,1,6,4,8,5,6,7,4,5,3,6,6,3,2,0,2,9,7,4,3,0,1,8,5,9,7,7,1,4,0,6,8,6,4,2,0,9,3,8,2,2,217500,487500
"492500,217500",7,1,9,3,4,5,1,7,9,7,6,1,5,3,2,0,9,1,1,5,4,8,4,6,7,4,6,2,6,6,3,2,0,3,8,7,4,3,0,0,8,4,9,9,8,0,5,1,6,8,7,5,2,0,9,3,8,2,2,217500,492500
"497500,217500",5,1,9,3,4,4,0,7,8,6,7,1,5,3,2,0,9,1,1,5,4,9,4,6,7,3,6,2,6,7,4,3,0,2,8,8,5,3,0,1,8,4,9,9,8,0,6,1,6,8,7,5,2,0,9,3,7,2,2,217500,497500
"452500,212500",8,3,9,3,4,4,0,5,8,7,9,2,4,6,1,0,7,1,1,6,2,7,5,6,5,2,3,5,7,3,3,2,0,1,8,6,5,4,0,2,8,7,9,6,9,1,6,0,7,9,8,4,2,0,9,4,8,1,3,212500,452500
"457500,212500",9,3,9,3,4,4,0,5,8,7,9,2,4,6,2,0,8,1,1,6,2,7,5,6,6,2,3,5,7,3,3,2,0,1,8,6,5,4,0,2,8,7,9,6,9,1,5,0,7,8,7,4,1,0,9,4,8,1,3,212500,457500
"462500,212500",9,4,9,2,3,4,0,6,8,7,9,2,5,6,3,0,9,1,1,4,2,7,6,6,6,1,3,5,7,3,3,1,0,2,8,4,5,5,0,2,8,6,9,7,8,1,5,0,7,8,7,4,1,0,9,4,8,2,3,212500,462500
"467500,212500",8,3,9,2,3,4,0,6,9,7,7,2,4,6,3,0,9,1,1,6,1,7,5,6,6,2,3,5,7,4,3,2,0,1,8,5,5,4,0,1,8,7,9,8,8,1,5,0,6,8,7,4,2,0,9,4,9,2,3,212500,467500
"472500,212500",8,2,9,4,3,4,0,6,9,7,7,2,5,5,2,0,9,1,1,6,2,8,5,6,6,3,3,4,6,4,3,3,0,2,9,6,5,4,0,1,8,7,9,8,8,1,5,0,7,8,7,4,2,0,9,3,7,1,1,212500,472500
"477500,212500",8,2,9,4,3,4,0,6,8,9,7,2,6,5,2,0,9,1,0,5,3,7,5,7,6,3,3,4,7,4,5,3,1,2,8,5,3,4,0,1,8,7,9,8,9,1,6,0,7,8,6,4,2,0,9,2,6,1,1,212500,477500
"482500,212500",9,2,9,5,3,6,0,6,7,7,8,2,6,4,2,0,8,1,1,5,4,8,5,7,5,4,3,3,7,4,4,3,0,2,9,6,3,3,0,1,8,6,9,8,9,1,5,0,7,8,7,4,2,0,9,2,6,1,1,212500,482500
"487500,212500",9,1,9,4,3,5,0,6,8,7,7,1,6,4,2,0,9,1,1,5,3,8,4,7,6,4,5,3,6,6,3,2,0,2,8,7,4,3,0,1,8,5,9,9,8,0,5,1,6,7,7,4,2,0,9,3,8,2,2,212500,487500
"492500,212500",8,1,9,4,4,4,1,7,8,8,6,1,6,3,3,0,9,1,1,5,5,9,3,6,7,4,5,2,6,6,2,2,0,3,8,7,4,3,0,0,7,4,9,9,8,0,5,1,6,7,7,5,2,0,9,3,8,2,2,212500,492500
"497500,212500",7,1,9,3,3,5,0,7,8,7,6,1,5,3,2,0,9,1,1,4,4,9,4,6,7,4,6,2,6,6,4,3,0,2,8,7,5,3,0,1,8,4,9,9,8,0,5,1,6,8,7,5,2,0,9,3,8,2,2,212500,497500
"452500,207500",8,3,9,4,3,4,0,5,7,6,9,3,4,7,1,0,8,1,1,6,2,7,4,6,5,2,3,5,7,2,2,2,0,1,8,6,6,5,0,2,7,7,9,5,9,1,6,0,8,8,8,3,3,0,9,4,9,1,4,207500,452500
"457500,207500",9,3,9,3,4,4,0,5,8,8,9,2,4,7,2,0,8,1,1,6,2,7,5,6,7,2,3,6,7,3,4,2,0,1,8,6,5,4,0,2,8,6,9,5,9,1,6,0,5,7,7,3,1,0,9,3,8,1,4,207500,457500
"462500,207500",9,3,9,4,4,4,0,5,8,8,8,2,4,6,2,0,8,1,1,7,2,7,5,6,7,2,3,6,7,3,3,2,0,1,8,6,5,5,0,2,8,7,9,6,9,1,5,0,3,7,6,4,1,0,9,3,9,1,4,207500,462500
"467500,207500",9,3,9,3,3,4,0,6,8,7,8,2,5,6,2,0,9,1,1,6,2,7,5,6,6,2,3,5,7,4,3,2,0,1,8,6,5,4,0,1,8,7,9,7,8,1,5,0,4,8,7,4,1,0,9,4,9,2,3,207500,467500
"472500,207500",9,2,9,3,3,4,0,6,8,7,7,1,5,5,2,0,9,1,1,6,3,7,5,7,6,3,3,5,6,4,3,2,0,2,8,6,4,4,0,1,8,7,9,7,8,1,5,0,6,8,8,4,1,0,9,4,9,2,2,207500,472500
"477500,207500",9,1,9,4,3,4,0,6,8,7,7,1,5,3,2,0,9,1,1,6,3,7,5,7,6,3,4,4,6,5,3,2,0,2,8,6,5,4,0,1,8,7,9,8,9,1,5,0,6,8,7,4,2,0,9,3,8,2,2,207500,477500
"482500,207500",9,1,9,4,3,5,0,6,7,7,7,1,5,3,2,0,8,1,1,7,3,7,4,6,6,3,4,4,6,5,3,2,0,2,8,6,5,5,0,1,9,6,9,9,8,0,4,1,7,8,8,4,2,0,9,3,8,2,2,207500,482500
"487500,207500",9,1,9,5,4,6,0,6,8,7,7,1,4,3,2,0,8,1,1,5,3,8,4,6,6,3,5,3,6,5,3,2,0,2,8,7,5,4,0,1,9,6,9,9,8,0,4,1,7,7,7,4,2,0,9,3,8,2,2,207500,487500
"492500,207500",8,1,9,4,4,5,0,6,8,7,7,1,5,3,2,0,9,1,1,5,3,8,4,6,7,3,6,2,6,6,4,3,0,2,9,7,4,3,0,1,8,6,9,9,8,0,5,1,5,7,7,4,2,0,9,3,8,2,2,207500,492500
"497500,207500",8,1,9,3,3,5,0,6,7,6,6,0,5,2,2,0,9,2,1,4,4,9,4,7,8,4,6,2,7,6,4,3,1,2,8,7,5,3,0,1,8,6,9,9,8,0,4,1,5,7,7,5,1,0,9,3,8,3,2,207500,497500
"452500,202500",8,2,9,3,3,5,0,4,7,7,8,5,3,7,1,0,8,1,0,6,1,7,4,6,5,2,2,6,6,3,4,4,0,2,8,6,5,4,0,2,8,7,9,5,9,1,6,1,7,9,9,4,2,0,9,3,8,1,3,202500,452500
"457500,202500",9,3,9,3,3,4,0,4,7,7,8,2,4,7,2,0,8,1,0,6,2,7,5,6,6,2,3,6,6,3,4,3,0,1,9,6,5,5,0,2,8,7,9,5,9,1,5,1,7,8,8,4,1,0,9,2,8,1,4,202500,457500
"462500,202500",9,3,9,4,3,4,0,4,8,8,8,2,5,6,2,0,8,1,1,7,2,7,5,7,5,2,3,7,7,4,3,2,0,1,9,6,5,5,0,2,8,6,9,6,8,1,6,0,3,7,6,4,1,0,9,3,9,1,4,202500,462500
"467500,202500",9,3,9,3,3,4,0,6,9,7,8,1,5,5,2,0,8,1,1,7,3,7,5,7,6,2,3,6,6,4,2,2,0,1,7,6,5,4,0,2,8,6,9,7,8,1,5,0,4,8,8,4,1,0,9,4,9,2,3,202500,467500
"472500,202500",9,2,9,3,3,5,0,6,9,7,7,1,6,4,2,0,8,1,1,7,3,7,5,7,6,3,4,5,6,3,3,2,0,2,8,6,5,4,0,1,8,6,9,7,8,1,5,0,4,8,8,4,1,0,9,4,9,2,2,202500,472500
"477500,202500",9,1,9,3,3,5,1,6,8,7,7,1,5,3,2,0,9,1,1,6,3,7,4,6,7,3,4,4,6,4,3,2,0,2,8,6,6,4,0,1,8,7,9,8,8,0,5,0,5,7,8,5,2,0,9,4,9,2,2,202500,477500
"482500,202500",9,2,9,3,3,2,1,7,8,6,8,1,5,3,3,0,8,1,0,6,4,7,4,6,6,2,4,5,6,4,3,2,0,2,7,7,5,4,0,1,9,7,9,8,8,0,5,0,5,9,8,6,1,1,9,4,7,3,2,202500,482500
"487500,202500",9,1,9,4,4,5,0,7,8,7,7,1,4,2,2,0,8,2,1,6,3,7,3,6,6,2,6,3,6,5,3,2,0,2,8,7,5,4,0,1,9,6,9,8,9,0,5,0,5,7,8,4,1,1,9,4,8,3,3,202500,487500
"492500,202500",9,1,9,4,3,4,1,6,8,7,7,1,5,3,2,0,9,2,1,6,3,8,4,6,7,2,6,2,6,5,4,2,0,2,8,7,5,3,0,1,8,6,9,8,9,0,4,0,5,7,7,5,1,0,9,4,8,3,3,202500,492500
"497500,202500",8,1,9,4,3,4,1,7,8,7,6,0,4,3,2,0,8,1,1,5,4,8,3,6,8,2,6,2,6,6,4,2,0,2,8,7,5,3,0,1,9,6,9,9,9,1,4,0,5,7,7,5,2,0,9,5,7,3,3,202500,497500
"22500,497500",7,2,7,5,2,1,3,8,6,7,5,0,4,0,3,0,6,0,1,3,2,5,3,5,8,1,4,6,8,0,7,2,9,5,7,6,6,3,4,4,8,9,8,0,9,1,3,2,7,1,6,9,1,9,4,4,8,9,2,497500,22500
"27500,497500",7,2,7,5,3,1,2,8,6,6,6,0,4,0,3,0,7,0,2,4,2,5,3,5,8,1,4,5,9,0,7,2,9,5,7,6,6,4,3,3,8,8,7,0,9,1,4,2,8,1,6,9,1,9,3,4,8,9,1,497500,27500
"32500,497500",7,2,7,4,2,0,2,7,6,6,6,0,4,0,3,1,6,0,1,4,2,4,3,5,7,1,3,5,8,1,7,1,9,4,7,5,6,6,3,3,9,9,8,0,9,1,5,5,8,3,8,9,0,8,2,4,8,9,2,497500,32500
"37500,497500",8,2,8,3,3,0,2,7,7,5,5,0,4,0,2,1,6,0,1,3,3,4,5,4,6,1,4,3,7,1,7,1,9,2,6,5,6,6,4,2,9,9,8,0,9,2,6,6,8,5,8,9,0,7,1,4,8,9,3,497500,37500
"42500,497500",8,2,8,4,2,0,2,7,7,6,5,1,3,0,2,2,6,0,3,4,3,4,5,5,6,0,4,3,8,1,8,1,9,1,6,4,7,6,5,1,9,7,7,0,9,1,4,6,8,5,8,9,0,9,3,3,7,9,2,497500,42500
"47500,497500",7,2,8,4,1,0,2,7,8,5,6,1,5,0,2,1,5,0,2,2,3,4,6,5,4,0,4,3,8,2,8,3,7,1,6,6,8,7,5,3,9,8,7,0,9,1,4,6,9,4,7,9,0,9,3,3,6,9,1,497500,47500
"32500,492500",8,2,8,4,3,0,2,7,6,5,5,0,3,0,2,1,6,0,1,3,1,3,4,4,6,1,4,4,7,0,7,2,8,3,7,5,7,5,3,2,8,9,9,1,9,2,6,7,8,6,9,9,0,6,1,5,8,9,4,492500,32500
"37500,492500",8,3,8,5,3,0,2,7,7,5,4,0,4,0,2,1,6,0,1,3,2,3,4,4,5,1,4,4,7,1,7,1,8,2,6,5,7,5,3,2,8,9,9,1,9,3,6,7,9,6,8,9,0,2,0,6,8,9,6,492500,37500
"42500,492500",9,3,8,6,4,0,3,8,8,5,4,1,6,0,1,1,5,0,1,2,2,3,5,4,4,0,5,4,7,1,7,2,8,2,6,4,7,6,5,2,9,9,7,0,9,2,3,6,8,6,7,8,0,9,3,3,7,9,1,492500,42500
"47500,492500",9,3,8,6,2,0,3,8,9,6,4,0,7,0,2,1,6,0,1,2,3,3,5,5,4,1,4,4,7,1,7,2,8,1,6,5,7,6,5,2,9,8,7,0,9,2,3,5,8,4,7,8,0,9,4,3,6,9,1,492500,47500
"32500,487500",8,2,8,6,3,0,2,7,7,5,4,0,4,0,2,1,6,0,1,3,2,3,3,3,6,1,4,4,8,0,7,1,8,2,7,5,7,5,4,2,9,9,8,1,9,3,5,6,7,6,9,9,0,6,1,5,8,9,4,487500,32500
"37500,487500",8,3,8,6,4,0,2,7,8,4,3,0,6,0,1,1,5,0,1,2,2,2,3,3,4,0,6,5,7,1,7,2,8,2,7,5,7,6,4,3,9,9,9,1,9,3,4,5,7,6,8,9,0,5,1,6,8,9,4,487500,37500
"42500,487500",9,3,8,6,5,0,3,8,9,4,4,0,6,0,1,2,4,0,1,2,1,2,3,4,3,1,6,6,7,1,7,2,8,2,6,4,7,6,5,3,8,9,7,0,9,2,3,5,8,5,7,9,0,8,5,4,7,9,1,487500,42500
"47500,487500",9,3,8,6,4,0,4,8,9,5,4,0,6,0,1,1,4,0,1,2,2,3,3,4,3,1,6,6,7,1,7,2,8,2,6,4,7,6,5,3,8,8,7,0,9,2,2,5,8,5,7,9,0,9,5,3,7,9,1,487500,47500
